법정동코드	법정동명	폐지여부
4514035027	전라북도 익산시 성당면 부곡리	존재
4514036000	전라북도 익산시 용안면	존재
4514036021	전라북도 익산시 용안면 교동리	존재
4514036022	전라북도 익산시 용안면 덕용리	존재
4514036023	전라북도 익산시 용안면 중신리	존재
4514036024	전라북도 익산시 용안면 창리	존재
4514036025	전라북도 익산시 용안면 용두리	존재
4514036026	전라북도 익산시 용안면 법성리	존재
4514036027	전라북도 익산시 용안면 석동리	존재
4514036028	전라북도 익산시 용안면 난포리	존재
4514036029	전라북도 익산시 용안면 송산리	존재
4514036030	전라북도 익산시 용안면 동지산리	존재
4514036031	전라북도 익산시 용안면 칠목리	존재
4514037000	전라북도 익산시 낭산면	존재
4514037021	전라북도 익산시 낭산면 삼담리	존재
4514037022	전라북도 익산시 낭산면 호암리	존재
4514037023	전라북도 익산시 낭산면 석천리	존재
4514037024	전라북도 익산시 낭산면 낭산리	존재
4514037025	전라북도 익산시 낭산면 성남리	존재
4514037026	전라북도 익산시 낭산면 구평리	존재
4514037027	전라북도 익산시 낭산면 용기리	존재
4514038000	전라북도 익산시 망성면	존재
4514038021	전라북도 익산시 망성면 신작리	존재
4514038022	전라북도 익산시 망성면 화산리	존재
4514038023	전라북도 익산시 망성면 장선리	존재
4514038024	전라북도 익산시 망성면 어량리	존재
4514038025	전라북도 익산시 망성면 내촌리	존재
4514038026	전라북도 익산시 망성면 무형리	존재
4514039000	전라북도 익산시 여산면	존재
4514039021	전라북도 익산시 여산면 여산리	존재
4514039022	전라북도 익산시 여산면 제남리	존재
4514039023	전라북도 익산시 여산면 원수리	존재
4514039024	전라북도 익산시 여산면 호산리	존재
4514039025	전라북도 익산시 여산면 태성리	존재
4514039026	전라북도 익산시 여산면 두여리	존재
4514040000	전라북도 익산시 금마면	존재
4514040021	전라북도 익산시 금마면 동고도리	존재
4514040022	전라북도 익산시 금마면 서고도리	존재
4514040023	전라북도 익산시 금마면 신용리	존재
4514040024	전라북도 익산시 금마면 산북리	존재
4514040025	전라북도 익산시 금마면 용순리	존재
4514040026	전라북도 익산시 금마면 기양리	존재
4514040027	전라북도 익산시 금마면 갈산리	존재
4514041000	전라북도 익산시 왕궁면	존재
4514041021	전라북도 익산시 왕궁면 광암리	존재
4514041022	전라북도 익산시 왕궁면 흥암리	존재
4514041023	전라북도 익산시 왕궁면 구덕리	존재
4514041024	전라북도 익산시 왕궁면 온수리	존재
4514041025	전라북도 익산시 왕궁면 쌍제리	존재
4514041026	전라북도 익산시 왕궁면 발산리	존재
4514041027	전라북도 익산시 왕궁면 평장리	존재
4514041028	전라북도 익산시 왕궁면 동촌리	존재
4514041029	전라북도 익산시 왕궁면 도순리	존재
4514041030	전라북도 익산시 왕궁면 용화리	존재
4514041031	전라북도 익산시 왕궁면 동봉리	존재
4514041032	전라북도 익산시 왕궁면 동용리	존재
4514041033	전라북도 익산시 왕궁면 왕궁리	존재
4514042000	전라북도 익산시 춘포면	존재
4514042021	전라북도 익산시 춘포면 대장촌리	폐지
4514042022	전라북도 익산시 춘포면 덕실리	존재
4514042023	전라북도 익산시 춘포면 삼포리	존재
4514042024	전라북도 익산시 춘포면 오산리	존재
4514042025	전라북도 익산시 춘포면 신동리	존재
4514042026	전라북도 익산시 춘포면 창평리	존재
4514042027	전라북도 익산시 춘포면 천서리	존재
4514042028	전라북도 익산시 춘포면 천동리	존재
4514042029	전라북도 익산시 춘포면 쌍정리	존재
4514042030	전라북도 익산시 춘포면 인수리	존재
4514042031	전라북도 익산시 춘포면 용연리	존재
4514042032	전라북도 익산시 춘포면 춘포리	존재
4514043000	전라북도 익산시 삼기면	존재
4514043021	전라북도 익산시 삼기면 간촌리	존재
4514043022	전라북도 익산시 삼기면 서두리	존재
4514043023	전라북도 익산시 삼기면 오룡리	존재
4514043024	전라북도 익산시 삼기면 연동리	존재
4514043025	전라북도 익산시 삼기면 기산리	존재
