atclNm,bildNm,flrInfo,spc2,tradTpNm,prc,rentPrc,hanPrc,direction,atclNo,atclFetrDesc,atclCfmYmd,지역1,지역2,지역3,date
극동,101동,4/20,84,매매,21000,0,"2억 1,000",남향,2224912734,"남향,집깨끗,방1확장,저층,착한가격,입주협의가능",22.07.22.,울산광역시,울주군,범서읍,2022-07-29
한신,203동,12/15,57,매매,15200,0,"1억 5,200",동향,2224831448,"거실샤시 및 부분수리, 깨끗, 전세 1억2천5백만 안고 매매",22.07.22.,울산광역시,울주군,범서읍,2022-07-29
천상필그린,101동,7/13,84,매매,27200,0,"2억 7,200",남동향,2224911008,"남동향,로얄층,탁트인전망,넓은거실,넓은방,지정주차",22.07.22.,울산광역시,울주군,범서읍,2022-07-29
경동태원하이빌,101동,16/18,59,매매,14500,0,"1억 4,500",남향,2224908608,"문수산전망,로얄층,남향",22.07.22.,울산광역시,울주군,범서읍,2022-07-29
경동태원하이빌,105동,16/20,59,전세,12500,0,"1억 2,500",동향,2224910396,"올수리,로얄층,빠른입주가능",22.07.22.,울산광역시,울주군,범서읍,2022-07-29
문수애시앙1단지,108동,30/30,84,매매,54000,0,"5억 4,000",남동향,2224861489,"입구동, 팬트하우스, 부분수리로 깔끔, 이사협의",22.07.22.,울산광역시,울주군,범서읍,2022-07-29
문수산푸르지오,103동,12/26,84,매매,52000,0,"5억 2,000",남서향,2224931062,착한가격.인기동.일조권 좋고 조망 멋진 집.즉시입주가능,22.07.22.,울산광역시,울주군,범서읍,2022-07-29
서영골든맨션,1동,10/15,57,전세,12000,0,"1억 2,000",동향,2224822819,"LG샤시외 고급리모델링 된 깨끗한 집, 공원전망 굿",22.07.22.,울산광역시,울주군,범서읍,2022-07-29
한신,201동,5/20,79,매매,20500,0,2억 500,동향,2224924533,"예전에 샤시까지 올수리되어서 깔끔함, 구영공원 전망이 나옴",22.07.22.,울산광역시,울주군,범서읍,2022-07-29
구영우미린1차,309동,17/18,67,매매,37500,0,"3억 7,500",남향,2224804025,2000만원으로 내집마련가능. 일조권좋은 로얄층.투자환영합니다,22.07.22.,울산광역시,울주군,범서읍,2022-07-29
호반베르디움,106동,15/20,71,매매,37000,0,"3억 7,000",남향,2224800485,일조권좋고 사이드조망 나오는 깨끗하게 관리잘된집.거실 방2개확장,22.07.22.,울산광역시,울주군,범서읍,2022-07-29
문수애시앙1단지,108동,27/30,102,매매,48800,0,"4억 8,800",남향,2224520035,"빠른입주,남향28층,조망짱.작은방팬트리공간,현관,안방붙박이설치,금액절충",22.07.21.,울산광역시,울주군,범서읍,2022-07-29
천상그린코아,101동,저/21,52,매매,11500,0,"1억 1,500",서향,2225565286,"집깨끗,초,중,고5분 거리,",22.07.28.,울산광역시,울주군,범서읍,2022-07-29
문수애시앙1단지,102동,저/29,102,매매,46000,0,"4억 6,000",남향,2225607502,"조용하고 사이전망좋은 라인,주차편한동,",22.07.28.,울산광역시,울주군,범서읍,2022-07-29
문수애시앙3단지,301동,중/21,126,매매,58500,0,"5억 8,500",남향,2225613886,"가장 전망좋고 햇살좋은 귀한라인, 입구동,중문,줄눈,9월초",22.07.28.,울산광역시,울주군,범서읍,2022-07-29
천상벽산,102동,저/25,59,매매,13500,0,"1억 3,500",동향,2225568347,"초,중,고 가까운 거리,천상 도서관 앞,",22.07.28.,울산광역시,울주군,범서읍,2022-07-29
신한천상다솜,101동,고/22,130,매매,35000,0,"3억 5,000",남향,2225609201,"4년전 올수리,거실,방 모두확장 샷시교체,방4개 욕실 2개",22.07.28.,울산광역시,울주군,범서읍,2022-07-29
문수산동원로얄듀크,102동,중/24,99,매매,80000,0,8억,남동향,2225632003,"방4.전세안고 매수가능.확트인 조망권,잘관리된 깨끗한집.",22.07.28.,울산광역시,울주군,범서읍,2022-07-29
문수산동원로얄듀크,103동,저/27,99,매매,80000,0,8억,남동향,2225689839,"일조량 좋은 방3, 중문, 인덕션, 식기세척기, 이사협의",22.07.28.,울산광역시,울주군,범서읍,2022-07-29
문수산동원로얄듀크,104동,중/29,84,매매,70000,0,7억,남서향,2225636456,"남서향,로얄층,전망최고이며 집깨끗합니다.",22.07.28.,울산광역시,울주군,범서읍,2022-07-29
문수마을동문굿모닝힐,103동,중/26,156,전세,53000,0,"5억 3,000",남동향,2225703847,동문앞부동산. 매물최다보유중. 입주날짜 협의가능. 남향. 라인굿 전망좋음,22.07.28.,울산광역시,울주군,범서읍,2022-07-29
문수산푸르지오,102동,18/29,84,매매,61000,0,"6억 1,000",남향,2224769636,가격조정가능합니다. 남향. 로얄층. 하루종일햇살. 탁트인 전망,22.07.21.,울산광역시,울주군,범서읍,2022-07-29
신한디아채,102동,8/21,59,매매,18500,0,"1억 8,500",남향,2224966736,비확장형 남향 계단식 로얄층입니다,22.07.22.,울산광역시,울주군,범서읍,2022-07-29
문수산동원로얄듀크,101동,15/25,99,매매,75000,0,"7억 5,000",남동향,2224772941,"로얄층, 방3.시스템에어컨5,깔끔한집.전세안고매매",22.07.21.,울산광역시,울주군,범서읍,2022-07-29
문수마을동문굿모닝힐,103동,17/26,156,매매,79000,0,"7억 9,000",남향,2224769236,가격조정가능합니다. 남향. 로얄층. 트인 산전망. 주차편리동,22.07.21.,울산광역시,울주군,범서읍,2022-07-29
울산문수산더샵,108동,15/32,84,매매,55000,0,"5억 5,000",동향,2224768092,가격조정가능합니다. 로얄층. 관리잘된 깨끗한집. 트인전망. 이사협의가능,22.07.21.,울산광역시,울주군,범서읍,2022-07-29
범서현대2차,203동,9/12,59,매매,17000,0,"1억 7,000",남향,2224928994,"전망이 좋은 앞동, 올수리 됨, 계단식",22.07.22.,울산광역시,울주군,범서읍,2022-07-29
굴화주공강변그린빌3단지,301동,3/15,59,매매,37000,0,"3억 7,000",남향,2224768095,,22.07.21.,울산광역시,울주군,범서읍,2022-07-29
천상한라그린피스맨션,101동,17/18,83,매매,19000,0,"1억 9,000",남향,2224910955,"남향.화장실,싱크대교체등 수리되어 상태깨끗함.전망좋음.",22.07.22.,울산광역시,울주군,범서읍,2022-07-29
굴화주공강변그린빌3단지,303동,13/15,84,매매,53500,0,"5억 3,500",남향,2224640654,"로얄동 로얄층이라 일조권좋고 ,전망 아주좋음. 깨끗하고 이쁜집",22.07.21.,울산광역시,울주군,범서읍,2022-07-29
구영2차푸르지오,507동,13/20,70,매매,42000,0,"4억 2,000",남향,2224746544,,22.07.21.,울산광역시,울주군,범서읍,2022-07-29
문수산푸르지오,103동,7/26,84,매매,58000,0,"5억 8,000",남서향,2224748461,햇살 좋은 집. 깨끗하고 단지조경이 내정원처럼 예쁜집. 입주협의,22.07.21.,울산광역시,울주군,범서읍,2022-07-29
서영골든맨션,1동,14/15,84,매매,19500,0,"1억 9,500",동향,2224646767,"샤시까지 올수리, 전망 좋은 로얄층입니다",22.07.21.,울산광역시,울주군,범서읍,2022-07-29
울산문수산더샵,110동,4/32,84,매매,55500,0,"5억 5,500",남향,2224767897,남향. 탁트인 뷰. 예쁘게 수리된집. 안정적인 층. 이사협의가능,22.07.21.,울산광역시,울주군,범서읍,2022-07-29
구영2차푸르지오,502동,4/18,123,매매,67000,0,"6억 7,000",남향,2224746133,선호하는 동으로 생활편의가 아주 좋습니다.,22.07.21.,울산광역시,울주군,범서읍,2022-07-29
코아루,101동,3/17,153,매매,62000,0,"6억 2,000",남향,2224707979,"올확장, 햇빛 잘 들고 집 깨끗하며 주차 걱정 없는 아파트",22.07.21.,울산광역시,울주군,범서읍,2022-07-29
문수산푸르지오,104동,2/29,84,매매,55000,0,"5억 5,000",남동향,2224748228,단지 조망이 예쁘고 깨끗한 집. 뛰는 애들 키우기 좋은 필로티.입주협의,22.07.21.,울산광역시,울주군,범서읍,2022-07-29
호반베르디움,102동,7/17,84,매매,41600,0,"4억 1,600",남향,2224646429,"급매, 올확장, 싱크대 교체됨, 앞동 , 남향,깨끗한 집",22.07.21.,울산광역시,울주군,범서읍,2022-07-29
구영2차푸르지오,506동,14/20,71,매매,42000,0,"4억 2,000",남향,2224745807,"거실 방ㅂ개확장된집,보일러21년교체등문수산이 휜히 보이는 집,전망굿",22.07.21.,울산광역시,울주군,범서읍,2022-07-29
천상국태그린빌,102동,21/23,49,매매,12500,0,"1억 2,500",남향,2224527685,"갭 1,500만원 투자,  샤시외 올수리된 깨끗한 집, 전세 1억1천만원",22.07.20.,울산광역시,울주군,범서읍,2022-07-29
울산문수산더샵,110동,4/32,84,전세,40000,0,4억,남향,2224744004,중앙잔디광장이 내정원같은집.앞뒤발코니수납장.일조권 좋음.빠른입주가능,22.07.21.,울산광역시,울주군,범서읍,2022-07-29
구영우미린2차,707동,14/18,74,매매,43000,0,"4억 3,000",남향,2224646511,"비확장형, 전세안고 매매",22.07.21.,울산광역시,울주군,범서읍,2022-07-29
코아루,102동,1/22,129,매매,58000,0,"5억 8,000",남서향,2224646086,"범서고 맞은편, 층간소음 걱정 없는 1층입니다",22.07.21.,울산광역시,울주군,범서읍,2022-07-29
천상그린코아,101동,15/21,59,전세,13500,0,"1억 3,500",동향,2224521005,"동향, 방3, 화1, 수리된 깨끗한 집",22.07.20.,울산광역시,울주군,범서읍,2022-07-29
코아루,102동,9/22,153,매매,63000,0,"6억 3,000",남향,2224645644,"남향, 거실 확장됨, 전망이 좋음, 범서고 맞은편",22.07.21.,울산광역시,울주군,범서읍,2022-07-29
문수마을동문굿모닝힐,105동,중/25,156,매매,78000,0,"7억 8,000",남향,2225536040,,22.07.27.,울산광역시,울주군,범서읍,2022-07-29
문수마을동문굿모닝힐,103동,고/26,143,매매,75000,0,"7억 5,000",남동향,2225537350,,22.07.27.,울산광역시,울주군,범서읍,2022-07-29
구영우미린1차,303동,고/16,83,월세,10000,100,1억,남향,2225533018,올확장.조망좋아요,22.07.27.,울산광역시,울주군,범서읍,2022-07-29
문수마을수필,102동,고/15,129,매매,58000,0,"5억 8,000",남향,2225539072,,22.07.27.,울산광역시,울주군,범서읍,2022-07-29
풍경채,101동,중/20,63,매매,34000,0,"3억 4,000",남향,2225200016,남향  올확장  깨끗하게 관리 잘되어 있어요. 이사협의가능,22.07.25.,울산광역시,울주군,범서읍,2022-07-29
구영우미린1차,306동,중/17,83,매매,49000,0,"4억 9,000",남향,2225454809,"남향, 로얄층, 비확장형",22.07.27.,울산광역시,울주군,범서읍,2022-07-29
문수산푸르지오,101동,저/29,84,매매,57000,0,"5억 7,000",남동향,2225478439,중문있고줄눈시공입주협의있습니다,22.07.27.,울산광역시,울주군,범서읍,2022-07-29
문수산푸르지오,101동,저/29,84,전세,40500,0,4억 500,남동향,2225478679,중문있고줄눈시공입주협의있습니다,22.07.27.,울산광역시,울주군,범서읍,2022-07-29
문수산푸르지오,102동,고/29,84,매매,58500,0,"5억 8,500",남향,2225479144,남향엘베2대안방작은방붙박이장입주협의조정도가능,22.07.27.,울산광역시,울주군,범서읍,2022-07-29
경동태원하이빌,108동,중/20,59,매매,13000,0,"1억 3,000",남향,2225481351,"남향,입구동,마트5분거리",22.07.27.,울산광역시,울주군,범서읍,2022-07-29
구영지구푸르지오2단지,205동,14/21,84,매매,44000,0,"4억 4,000",남향,2224527137,"거실확장형, 전망 좋은 집, 입주협의",22.07.20.,울산광역시,울주군,범서읍,2022-07-29
구영지구푸르지오1단지,101동,19/22,84,매매,39000,0,"3억 9,000",남향,2224525890,비확장형으로 전망 좋은 집으로 입주협의 가능합니다.,22.07.20.,울산광역시,울주군,범서읍,2022-07-29
문수산동원로얄듀크,103동,20/27,99,매매,80000,0,8억,남동향,2224634169,,22.07.20.,울산광역시,울주군,범서읍,2022-07-29
범서현대1차,104동,6/14,58,매매,16500,0,"1억 6,500",남향,2224633780,샷시포함 올수리.남향.계단식.9월 입주 가능,22.07.20.,울산광역시,울주군,범서읍,2022-07-29
구영2차푸르지오,508동,5/20,71,매매,41000,0,"4억 1,000",남향,2224531748,"비확장형, 빠른입주 가능합니다.",22.07.20.,울산광역시,울주군,범서읍,2022-07-29
범서현대3차,301동,2/20,58,매매,13900,0,"1억 3,900",동향,2224532904,"동향, 공원전망, 8년전 샤시외 수리된 집, 붙박이장. 보일러교체",22.07.20.,울산광역시,울주군,범서읍,2022-07-29
천상그린코아,101동,7/21,84,매매,22000,0,"2억 2,000",남향,2224611826,"예전올수리. 작은방 확장. 최근 보일러교체. 주차, 생활 편리한 아파트.",22.07.20.,울산광역시,울주군,범서읍,2022-07-29
굴화강변월드메르디앙,107동,2/16,110,매매,68000,0,"6억 8,000",남동향,2224641196,올확장형 입구동 씽크대교체 깨끗하게관리잘된집,22.07.20.,울산광역시,울주군,범서읍,2022-07-29
범서현대2차,203동,저/12,59,매매,15500,0,"1억 5,500",남향,2225415355,내부수리 내부샷시포함 된 깔끔한 집.1층으로 아이들 키우기 좋음,22.07.26.,울산광역시,울주군,범서읍,2022-07-29
범서현대2차,202동,중/14,59,매매,16800,0,"1억 6,800",남향,2225416462,태화강조망.외부샷시외 내부올수리 깔끔.,22.07.26.,울산광역시,울주군,범서읍,2022-07-29
범서현대2차,204동,중/7,59,매매,17000,0,"1억 7,000",남향,2225418073,외부샤시등 수리. 올해 화장실.보일러교체.남향.계단식.일조권 좋음,22.07.26.,울산광역시,울주군,범서읍,2022-07-29
구영지구푸르지오2단지,206동,중/17,84,매매,43000,0,"4억 3,000",남향,2225420324,앞동. 문수산조망.방2확장. 남향. 주인거주로 입주협의,22.07.26.,울산광역시,울주군,범서읍,2022-07-29
서한,1동,중/12,84,매매,22000,0,"2억 2,000",남향,2225418714,최근 샷시포함 올수리. 문수산 조망좋음 하나로마트 인근위치,22.07.26.,울산광역시,울주군,범서읍,2022-07-29
구영지구푸르지오2단지,205동,중/21,84,매매,42500,0,"4억 2,500",남향,2225417307,문수산 최고조망.거실확장.조용한 초중고 도보5분. 버스정류장 마트 가까움,22.07.26.,울산광역시,울주군,범서읍,2022-07-29
문수산푸르지오,104동,중/29,84,매매,52000,0,"5억 2,000",남동향,2225317749,"로얄층,전망나오는라인,집깨끗하며,협의 입주 가능해요.",22.07.26.,울산광역시,울주군,범서읍,2022-07-29
한신,203동,4/15,57,월세,1000,50,"1,000",동향,2224352156,"냉장고, 세탁기, 에어컨 침대등 사용 가능 8월말입주 보증금 조율",22.07.19.,울산광역시,울주군,범서읍,2022-07-29
한신,203동,12/15,57,매매,14700,0,"1억 4,700",남향,2224352231,샤시제외 올수리 실거주자 환영 남향 에 로얄층 입니다,22.07.19.,울산광역시,울주군,범서읍,2022-07-29
한신,202동,2/20,102,매매,25000,0,"2억 5,000",동향,2224352326,"방4, 화장실 2, 아이키우기좋음 선호라인 입주일조율합니다",22.07.19.,울산광역시,울주군,범서읍,2022-07-29
한신,202동,6/20,102,매매,26500,0,"2억 6,500",동향,2224352373,거실 넓은 공간 뷰나오는 중간층 위치좋습니다,22.07.19.,울산광역시,울주군,범서읍,2022-07-29
호반베르디움,101동,7/20,84,매매,43000,0,"4억 3,000",남향,2224481222,"앞동, 남향, 로얄층으로 올확장된 집입니다",22.07.19.,울산광역시,울주군,범서읍,2022-07-29
구영우미린2차,703동,20/20,123,매매,63000,0,"6억 3,000",남향,2224409243,협의입주가능 일조권조망최상 층간소음없는탑층 생활편의시설인근위치,22.07.19.,울산광역시,울주군,범서읍,2022-07-29
풍경채,103동,5/20,84,매매,42000,0,"4억 2,000",남향,2224393181,"방1개확장, 산조망 나오고 집 깨끗하고 조용함",22.07.19.,울산광역시,울주군,범서읍,2022-07-29
호반베르디움,108동,16/20,71,매매,38000,0,"3억 8,000",남향,2224389642,"올확장, 전망좋고 햇빛 잘 들고 조용하며 체육공원과 연결된 동",22.07.19.,울산광역시,울주군,범서읍,2022-07-29
호반베르디움,102동,4/17,84,전세,37000,0,"3억 7,000",남향,2225762235,올확장되어 구조넓은 올전세로 즉시입주가능합니다,22.07.29.,울산광역시,울주군,범서읍,2022-07-29
