name,z,lat,lon,cortarNo
양산시 명곡동,14,35.3464,129.0791,4833010500
양산시 신기동,14,35.350499,129.056125,4833010600
양산시 북정동,14,35.3621,129.0494,4833010700
양산시 산막동,14,35.3733,129.0561,4833010800
양산시 호계동,14,35.3694,129.0775,4833010900
양산시 교동,14,35.3511,129.0174,4833011000
양산시 유산동,14,35.3659,129.027,4833011100
양산시 어곡동,14,35.3945,129.0047,4833011200
양산시 용당동,14,35.4196,129.1956,4833011300
양산시 삼호동,14,35.407,129.1837,4833011400
양산시 명동,14,35.3971,129.1764,4833011500
양산시 주남동,14,35.4298,129.1511,4833011600
양산시 소주동,14,35.409344,129.14531,4833011700
양산시 주진동,14,35.3961,129.1422,4833011800
양산시 평산동,14,35.383281,129.148814,4833011900
양산시 덕계동,14,35.373782,129.150287,4833012000
양산시 매곡동,14,35.3689,129.1839,4833012100
양산시 물금읍,14,35.332368,129.017392,4833025300
양산시 물금읍 물금리,,,,
양산시 물금읍 증산리,,,,
양산시 물금읍 가촌리,,,,
양산시 물금읍 범어리,,,,
양산시 동면,14,35.323485,129.061886,4833031000
양산시 동면 개곡리,,,,
양산시 동면 법기리,,,,
양산시 동면 여락리,,,,
양산시 동면 사송리,,,,
양산시 동면 내송리,,,,
양산시 동면 석산리,,,,
양산시 동면 금산리,,,,
양산시 동면 가산리,,,,
양산시 원동면,14,35.364753,128.918773,4833032000
양산시 원동면 원리,,,,
양산시 원동면 용당리,,,,
양산시 원동면 내포리,,,,
양산시 원동면 영포리,,,,
양산시 원동면 대리,,,,
양산시 원동면 선리,,,,
양산시 원동면 서룡리,,,,
양산시 원동면 화제리,,,,
양산시 상북면,14,35.418326,129.06435,4833033000
양산시 상북면 석계리,,,,
양산시 상북면 대석리,,,,
양산시 상북면 소토리,,,,
양산시 상북면 소석리,,,,
양산시 상북면 상삼리,,,,
양산시 상북면 좌삼리,,,,
양산시 상북면 내석리,,,,
양산시 상북면 외석리,,,,
양산시 상북면 신전리,,,,
양산시 하북면,14,35.489284,129.086966,4833034000
양산시 하북면 순지리,,,,
양산시 하북면 지산리,,,,
양산시 하북면 초산리,,,,
양산시 하북면 답곡리,,,,
양산시 하북면 삼수리,,,,
양산시 하북면 백록리,,,,
양산시 하북면 삼감리,,,,
양산시 하북면 용연리,,,,
의령군,,,,
의령군 의령읍,14,35.321154,128.260373,4872025000
의령군 의령읍 서동리,,,,
의령군 의령읍 중동리,,,,
의령군 의령읍 동동리,,,,
의령군 의령읍 무전리,,,,
의령군 의령읍 정암리,,,,
의령군 의령읍 만천리,,,,
의령군 의령읍 대산리,,,,
의령군 의령읍 상리,,,,
의령군 의령읍 중리,,,,
의령군 의령읍 하리,,,,
의령군 가례면,14,35.326694,128.245275,4872031000
의령군 가례면 갑을리,,,,
의령군 가례면 양성리,,,,
의령군 가례면 개승리,,,,
의령군 가례면 괴진리,,,,
의령군 가례면 수성리,,,,
의령군 가례면 가례리,,,,
의령군 가례면 운암리,,,,
의령군 가례면 대천리,,,,
의령군 가례면 봉두리,,,,
의령군 칠곡면,14,35.341433,128.192654,4872032000
의령군 칠곡면 외조리,,,,
의령군 칠곡면 내조리,,,,
의령군 칠곡면 신포리,,,,
의령군 칠곡면 도산리,,,,
의령군 칠곡면 산남리,,,,
의령군 칠곡면 산북리,,,,
의령군 대의면,14,35.371865,128.108275,4872033000
의령군 대의면 신전리,,,,
의령군 대의면 행정리,,,,
의령군 대의면 중촌리,,,,
의령군 대의면 하촌리,,,,
의령군 대의면 다사리,,,,
의령군 대의면 마쌍리,,,,
의령군 대의면 추산리,,,,
의령군 대의면 심지리,,,,
의령군 대의면 천곡리,,,,
의령군 화정면,14,35.277742,128.210804,4872034000
의령군 화정면 가수리,,,,
의령군 화정면 덕교리,,,,
의령군 화정면 석천리,,,,
의령군 화정면 상정리,,,,
의령군 화정면 상일리,,,,
의령군 화정면 상이리,,,,
의령군 화정면 화양리,,,,
의령군 용덕면,14,35.34824,128.291163,4872035000
의령군 용덕면 이목리,,,,
의령군 용덕면 가미리,,,,
의령군 용덕면 와요리,,,,
의령군 용덕면 가락리,,,,
의령군 용덕면 죽전리,,,,
의령군 용덕면 신촌리,,,,
의령군 용덕면 교암리,,,,
의령군 용덕면 소상리,,,,
의령군 용덕면 정동리,,,,
의령군 용덕면 운곡리,,,,
의령군 용덕면 연리,,,,
의령군 용덕면 용소리,,,,
의령군 정곡면,14,35.380524,128.326278,4872036000
의령군 정곡면 중교리,,,,
의령군 정곡면 죽전리,,,,
의령군 정곡면 석곡리,,,,
의령군 정곡면 오방리,,,,
의령군 정곡면 상촌리,,,,
의령군 정곡면 성황리,,,,
의령군 정곡면 예둔리,,,,
의령군 정곡면 가현리,,,,
의령군 정곡면 백곡리,,,,
의령군 정곡면 적곡리,,,,
의령군 지정면,14,35.382575,128.385985,4872037000
의령군 지정면 봉곡리,,,,
의령군 지정면 오천리,,,,
의령군 지정면 두곡리,,,,
의령군 지정면 성산리,,,,
의령군 지정면 유곡리,,,,
의령군 지정면 태부리,,,,
의령군 지정면 득소리,,,,
의령군 지정면 백야리,,,,
의령군 지정면 성당리,,,,
의령군 지정면 마산리,,,,
의령군 낙서면,14,35.484163,128.377221,4872038000
의령군 낙서면 전화리,,,,
의령군 낙서면 율산리,,,,
의령군 낙서면 정곡리,,,,
의령군 낙서면 여의리,,,,
의령군 낙서면 내제리,,,,
의령군 낙서면 아근리,,,,
의령군 부림면,14,35.466398,128.324538,4872039000
의령군 부림면 신반리,,,,
의령군 부림면 막곡리,,,,
의령군 부림면 입산리,,,,
의령군 부림면 경산리,,,,
의령군 부림면 손오리,,,,
의령군 부림면 단원리,,,,
의령군 부림면 대곡리,,,,
의령군 부림면 여배리,,,,
의령군 부림면 익구리,,,,
의령군 부림면 감암리,,,,
의령군 부림면 권혜리,,,,
의령군 부림면 묵방리,,,,
의령군 봉수면,14,35.472287,128.266231,4872040000
의령군 봉수면 청계리,,,,
의령군 봉수면 서암리,,,,
의령군 봉수면 신현리,,,,
의령군 봉수면 죽전리,,,,
의령군 봉수면 삼가리,,,,
의령군 봉수면 서득리,,,,
의령군 봉수면 천락리,,,,
의령군 궁류면,14,35.431519,128.231985,4872041500
의령군 궁류면 평촌리,,,,
의령군 궁류면 벽계리,,,,
의령군 궁류면 운계리,,,,
의령군 궁류면 압곡리,,,,
의령군 궁류면 토곡리,,,,
의령군 궁류면 계현리,,,,
의령군 궁류면 다현리,,,,
의령군 유곡면,14,35.433252,128.31364,4872042000
의령군 유곡면 상촌리,,,,
의령군 유곡면 상곡리,,,,
의령군 유곡면 오목리,,,,
의령군 유곡면 신촌리,,,,
의령군 유곡면 송산리,,,,
의령군 유곡면 마두리,,,,
의령군 유곡면 칠곡리,,,,
의령군 유곡면 마장리,,,,
의령군 유곡면 당동리,,,,
의령군 유곡면 덕천리,,,,
의령군 유곡면 세간리,,,,
함안군,,,,
함안군 가야읍,14,35.272305,128.408136,4873025000
함안군 가야읍 말산리,,,,
함안군 가야읍 검암리,,,,
함안군 가야읍 광정리,,,,
함안군 가야읍 도항리,,,,
함안군 가야읍 신음리,,,,
함안군 가야읍 혈곡리,,,,
함안군 가야읍 춘곡리,,,,
함안군 가야읍 사내리,,,,
함안군 가야읍 가야리,,,,
함안군 가야읍 묘사리,,,,
함안군 가야읍 산서리,,,,
함안군 칠원읍,14,35.308842,128.5185,4873025300
함안군 칠원읍 구성리,,,,
함안군 칠원읍 용산리,,,,
함안군 칠원읍 유원리,,,,
함안군 칠원읍 장암리,,,,
함안군 칠원읍 오곡리,,,,
함안군 칠원읍 예곡리,,,,
함안군 칠원읍 용정리,,,,
함안군 칠원읍 무기리,,,,
함안군 칠원읍 운서리,,,,
함안군 칠원읍 운곡리,,,,
함안군 함안면,14,35.242067,128.423748,4873031000
함안군 함안면 봉성리,,,,
함안군 함안면 북촌리,,,,
함안군 함안면 괴산리,,,,
함안군 함안면 대산리,,,,
함안군 함안면 강명리,,,,
함안군 함안면 파수리,,,,
함안군 군북면,14,35.261663,128.345005,4873032000
함안군 군북면 덕대리,,,,
함안군 군북면 중암리,,,,
함안군 군북면 소포리,,,,
함안군 군북면 동촌리,,,,
함안군 군북면 사촌리,,,,
함안군 군북면 오곡리,,,,
함안군 군북면 명관리,,,,
함안군 군북면 모로리,,,,
함안군 군북면 사도리,,,,
함안군 군북면 장지리,,,,
함안군 군북면 유현리,,,,
함안군 군북면 월촌리,,,,
함안군 군북면 박곡리,,,,
함안군 군북면 수곡리,,,,
함안군 군북면 영운리,,,,
함안군 군북면 하림리,,,,
함안군 군북면 원북리,,,,
함안군 법수면,14,35.315473,128.355365,4873033000
함안군 법수면 강주리,,,,
함안군 법수면 우거리,,,,
함안군 법수면 윤내리,,,,
함안군 법수면 윤외리,,,,
함안군 법수면 주물리,,,,
함안군 법수면 대송리,,,,
함안군 법수면 백산리,,,,
함안군 법수면 사정리,,,,
함안군 법수면 황사리,,,,
함안군 대산면,14,35.350179,128.431557,4873034000
함안군 대산면 부목리,,,,
함안군 대산면 대사리,,,,
함안군 대산면 평림리,,,,
함안군 대산면 옥렬리,,,,
함안군 대산면 하기리,,,,
함안군 대산면 서촌리,,,,
함안군 대산면 구혜리,,,,
함안군 대산면 장암리,,,,
함안군 칠서면,14,35.333406,128.497963,4873035000
함안군 칠서면 회산리,,,,
함안군 칠서면 무릉리,,,,
함안군 칠서면 구포리,,,,
함안군 칠서면 태곡리,,,,
함안군 칠서면 대치리,,,,
함안군 칠서면 계내리,,,,
함안군 칠서면 용성리,,,,
함안군 칠서면 이룡리,,,,
함안군 칠서면 청계리,,,,
함안군 칠북면,14,35.346739,128.521673,4873036000
함안군 칠북면 화천리,,,,
함안군 칠북면 덕남리,,,,
함안군 칠북면 이령리,,,,
함안군 칠북면 봉촌리,,,,
함안군 칠북면 검단리,,,,
함안군 칠북면 가연리,,,,
함안군 칠북면 영동리,,,,
함안군 산인면,14,35.279262,128.424347,4873038000
함안군 산인면 입곡리,,,,
함안군 산인면 신산리,,,,
함안군 산인면 모곡리,,,,
함안군 산인면 송정리,,,,
함안군 산인면 내인리,,,,
함안군 산인면 부봉리,,,,
함안군 산인면 운곡리,,,,
함안군 여항면,14,35.210213,128.434485,4873039000
함안군 여항면 외암리,,,,
함안군 여항면 내곡리,,,,
함안군 여항면 주서리,,,,
함안군 여항면 주동리,,,,
창녕군,,,,
창녕군 창녕읍,14,35.541307,128.500732,4874025000
창녕군 창녕읍 송현리,,,,
창녕군 창녕읍 교리,,,,
창녕군 창녕읍 말흘리,,,,
창녕군 창녕읍 교상리,,,,
창녕군 창녕읍 술정리,,,,
창녕군 창녕읍 직교리,,,,
창녕군 창녕읍 조산리,,,,
창녕군 창녕읍 도야리,,,,
창녕군 창녕읍 하리,,,,
창녕군 창녕읍 퇴천리,,,,
창녕군 창녕읍 탐하리,,,,
창녕군 창녕읍 신촌리,,,,
창녕군 창녕읍 용석리,,,,
창녕군 창녕읍 외부리,,,,
창녕군 창녕읍 옥천리,,,,
창녕군 창녕읍 여초리,,,,
창녕군 창녕읍 교하리,,,,
창녕군 남지읍,14,35.389074,128.477013,4874025300
창녕군 남지읍 남지리,,,,
창녕군 남지읍 마산리,,,,
창녕군 남지읍 학계리,,,,
창녕군 남지읍 용산리,,,,
창녕군 남지읍 신전리,,,,
창녕군 남지읍 성사리,,,,
창녕군 남지읍 아지리,,,,
창녕군 남지읍 고곡리,,,,
창녕군 남지읍 수개리,,,,
창녕군 남지읍 시남리,,,,
창녕군 남지읍 칠현리,,,,
창녕군 남지읍 반포리,,,,
창녕군 남지읍 대곡리,,,,
창녕군 남지읍 월하리,,,,
창녕군 고암면,14,35.576395,128.511005,4874031000
창녕군 고암면 중대리,,,,
창녕군 고암면 억만리,,,,
창녕군 고암면 원촌리,,,,
창녕군 고암면 대암리,,,,
창녕군 고암면 간상리,,,,
창녕군 고암면 우천리,,,,
창녕군 고암면 계상리,,,,
창녕군 고암면 감리,,,,
창녕군 성산면,14,35.628739,128.493981,4874032000
창녕군 성산면 냉천리,,,,
창녕군 성산면 정녕리,,,,
창녕군 성산면 대견리,,,,
창녕군 성산면 후천리,,,,
창녕군 성산면 대산리,,,,
창녕군 성산면 연당리,,,,
창녕군 성산면 운봉리,,,,
창녕군 성산면 방리,,,,
창녕군 성산면 가복리,,,,
창녕군 대합면,14,35.613707,128.471921,4874033000
창녕군 대합면 십이리,,,,
창녕군 대합면 등지리,,,,
창녕군 대합면 장기리,,,,
창녕군 대합면 모전리,,,,
창녕군 대합면 소야리,,,,
창녕군 대합면 주매리,,,,
창녕군 대합면 퇴산리,,,,
창녕군 대합면 신당리,,,,
창녕군 대합면 평지리,,,,
창녕군 대합면 도개리,,,,
창녕군 대합면 내울리,,,,
창녕군 대합면 목단리,,,,
창녕군 대합면 이방리,,,,
창녕군 대합면 대곡리,,,,
창녕군 대합면 대동리,,,,
창녕군 대합면 합리,,,,
창녕군 이방면,14,35.577151,128.387842,4874034000
창녕군 이방면 안리,,,,
창녕군 이방면 동산리,,,,
창녕군 이방면 석리,,,,
창녕군 이방면 현창리,,,,
창녕군 이방면 성산리,,,,
창녕군 이방면 상리,,,,
창녕군 이방면 모곡리,,,,
창녕군 이방면 옥천리,,,,
창녕군 이방면 초곡리,,,,
창녕군 이방면 거남리,,,,
창녕군 이방면 송곡리,,,,
창녕군 이방면 장천리,,,,
창녕군 이방면 등림리,,,,
창녕군 유어면,14,35.508102,128.411129,4874035000
창녕군 유어면 부곡리,,,,
창녕군 유어면 미구리,,,,
창녕군 유어면 가항리,,,,
창녕군 유어면 세진리,,,,
창녕군 유어면 대대리,,,,
창녕군 유어면 선소리,,,,
창녕군 유어면 진창리,,,,
창녕군 유어면 광산리,,,,
창녕군 유어면 풍조리,,,,
창녕군 대지면,14,35.555613,128.46781,4874036000
창녕군 대지면 모산리,,,,
창녕군 대지면 왕산리,,,,
창녕군 대지면 석리,,,,
창녕군 대지면 창산리,,,,
창녕군 대지면 효정리,,,,
창녕군 대지면 본초리,,,,
창녕군 대지면 구미리,,,,
창녕군 대지면 용소리,,,,
창녕군 계성면,14,35.468843,128.5129,4874037000
창녕군 계성면 명리,,,,
창녕군 계성면 사리,,,,
창녕군 계성면 신당리,,,,
창녕군 계성면 계성리,,,,
창녕군 계성면 광계리,,,,
창녕군 계성면 봉산리,,,,
창녕군 영산면,14,35.453645,128.52787,4874038000
창녕군 영산면 서리,,,,
창녕군 영산면 구계리,,,,
창녕군 영산면 교리,,,,
창녕군 영산면 성내리,,,,
창녕군 영산면 동리,,,,
창녕군 영산면 죽사리,,,,
창녕군 영산면 신제리,,,,
창녕군 영산면 월령리,,,,
창녕군 영산면 봉암리,,,,
창녕군 장마면,14,35.458185,128.47295,4874039000
창녕군 장마면 강리,,,,
창녕군 장마면 유리,,,,
창녕군 장마면 장가리,,,,
창녕군 장마면 초곡리,,,,
창녕군 장마면 산지리,,,,
창녕군 장마면 신구리,,,,
창녕군 장마면 동정리,,,,
창녕군 장마면 대봉리,,,,
창녕군 도천면,14,35.435122,128.517984,4874040000
창녕군 도천면 도천리,,,,
창녕군 도천면 일리,,,,
창녕군 도천면 덕곡리,,,,
창녕군 도천면 예리,,,,
창녕군 도천면 어만리,,,,
창녕군 도천면 논리,,,,
창녕군 도천면 우강리,,,,
창녕군 도천면 송진리,,,,
창녕군 길곡면,14,35.387024,128.568975,4874041000
창녕군 길곡면 증산리,,,,
창녕군 길곡면 오호리,,,,
창녕군 길곡면 길곡리,,,,
창녕군 길곡면 마천리,,,,
창녕군 부곡면,14,35.434907,128.602826,4874042000
창녕군 부곡면 부곡리,,,,
창녕군 부곡면 거문리,,,,
창녕군 부곡면 사창리,,,,
창녕군 부곡면 온정리,,,,
창녕군 부곡면 청암리,,,,
창녕군 부곡면 노리,,,,
창녕군 부곡면 학포리,,,,
창녕군 부곡면 구산리,,,,
창녕군 부곡면 비봉리,,,,
창녕군 부곡면 수다리,,,,
고성군,,,,
고성군 고성읍,14,34.974401,128.324238,4882025000
고성군 고성읍 성내리,,,,
고성군 고성읍 서외리,,,,
고성군 고성읍 수남리,,,,
고성군 고성읍 동외리,,,,
고성군 고성읍 송학리,,,,
고성군 고성읍 기월리,,,,
고성군 고성읍 교사리,,,,
고성군 고성읍 무량리,,,,
고성군 고성읍 덕선리,,,,
고성군 고성읍 대평리,,,,
고성군 고성읍 우산리,,,,
고성군 고성읍 죽계리,,,,
고성군 고성읍 율대리,,,,
고성군 고성읍 월평리,,,,
고성군 고성읍 신월리,,,,
고성군 고성읍 이당리,,,,
고성군 고성읍 대독리,,,,
고성군 삼산면,14,34.936893,128.273807,4882031000
고성군 삼산면 병산리,,,,
고성군 삼산면 두포리,,,,
고성군 삼산면 미룡리,,,,
고성군 삼산면 삼봉리,,,,
고성군 삼산면 장치리,,,,
고성군 삼산면 판곡리,,,,
고성군 하일면,14,34.943483,128.19244,4882032000
고성군 하일면 학림리,,,,
고성군 하일면 수양리,,,,
고성군 하일면 용태리,,,,
고성군 하일면 송천리,,,,
고성군 하일면 오방리,,,,
고성군 하일면 춘암리,,,,
고성군 하일면 동화리,,,,
고성군 하이면,14,34.928601,128.123125,4882033000
고성군 하이면 덕호리,,,,
고성군 하이면 덕명리,,,,
고성군 하이면 월흥리,,,,
고성군 하이면 사곡리,,,,
고성군 하이면 석지리,,,,
고성군 하이면 와룡리,,,,
고성군 하이면 봉현리,,,,
고성군 하이면 봉원리,,,,
고성군 상리면,14,34.9998,128.186401,4882034000
고성군 상리면 척번정리,,,,
고성군 상리면 고봉리,,,,
고성군 상리면 신촌리,,,,
고성군 상리면 오산리,,,,
고성군 상리면 동산리,,,,
고성군 상리면 망림리,,,,
고성군 상리면 무선리,,,,
고성군 상리면 자은리,,,,
고성군 상리면 부포리,,,,
고성군 대가면,14,35.017525,128.298565,4882035000
고성군 대가면 척정리,,,,
고성군 대가면 금산리,,,,
고성군 대가면 암전리,,,,
고성군 대가면 유흥리,,,,
고성군 대가면 양화리,,,,
고성군 대가면 연지리,,,,
고성군 대가면 송계리,,,,
고성군 대가면 갈천리,,,,
고성군 대가면 신전리,,,,
고성군 영현면,14,35.054068,128.205561,4882036000
고성군 영현면 침점리,,,,
고성군 영현면 추계리,,,,
고성군 영현면 봉발리,,,,
고성군 영현면 대법리,,,,
고성군 영현면 영부리,,,,
고성군 영현면 봉림리,,,,
고성군 영현면 신분리,,,,
고성군 영현면 연화리,,,,
고성군 영오면,14,35.107832,128.237663,4882037000
고성군 영오면 영대리,,,,
고성군 영오면 오서리,,,,
고성군 영오면 오동리,,,,
고성군 영오면 영산리,,,,
고성군 영오면 성곡리,,,,
고성군 영오면 연당리,,,,
고성군 영오면 양산리,,,,
고성군 개천면,14,35.098722,128.259042,4882038000
고성군 개천면 청광리,,,,
고성군 개천면 나선리,,,,
고성군 개천면 가천리,,,,
고성군 개천면 봉치리,,,,
고성군 개천면 용안리,,,,
고성군 개천면 북평리,,,,
고성군 개천면 명성리,,,,
고성군 개천면 예성리,,,,
고성군 개천면 좌연리,,,,
고성군 구만면,14,35.088015,128.335,4882039000
고성군 구만면 효락리,,,,
고성군 구만면 주평리,,,,
고성군 구만면 화림리,,,,
고성군 구만면 저연리,,,,
고성군 구만면 용와리,,,,
고성군 구만면 광덕리,,,,
고성군 회화면,14,35.0604,128.3732,4882040000
고성군 회화면 배둔리,,,,
고성군 회화면 당항리,,,,
고성군 회화면 봉동리,,,,
고성군 회화면 어신리,,,,
고성군 회화면 삼덕리,,,,
고성군 회화면 녹명리,,,,
고성군 마암면,14,35.055187,128.336598,4882041000
고성군 마암면 두호리,,,,
고성군 마암면 삼락리,,,,
고성군 마암면 보전리,,,,
고성군 마암면 화산리,,,,
고성군 마암면 도전리,,,,
고성군 마암면 장산리,,,,
고성군 마암면 성전리,,,,
고성군 마암면 신리,,,,
고성군 마암면 석마리,,,,
고성군 동해면,14,35.041467,128.421075,4882042000
고성군 동해면 장기리,,,,
고성군 동해면 양촌리,,,,
고성군 동해면 외산리,,,,
고성군 동해면 내산리,,,,
고성군 동해면 용정리,,,,
고성군 동해면 장좌리,,,,
고성군 동해면 봉암리,,,,
고성군 동해면 외곡리,,,,
고성군 동해면 내곡리,,,,
고성군 거류면,14,34.991822,128.404281,4882043000
고성군 거류면 당동리,,,,
고성군 거류면 신용리,,,,
고성군 거류면 화당리,,,,
고성군 거류면 거산리,,,,
고성군 거류면 가려리,,,,
고성군 거류면 송산리,,,,
고성군 거류면 은월리,,,,
고성군 거류면 용산리,,,,
고성군 거류면 감서리,,,,
남해군,,,,
남해군 남해읍,14,34.838513,127.89367,4884025000
남해군 남해읍 북변리,,,,
남해군 남해읍 서변리,,,,
남해군 남해읍 남변리,,,,
남해군 남해읍 차산리,,,,
남해군 남해읍 선소리,,,,
남해군 남해읍 심천리,,,,
남해군 남해읍 아산리,,,,
남해군 남해읍 평현리,,,,
남해군 남해읍 평리,,,,
남해군 남해읍 입현리,,,,
남해군 이동면,14,34.799427,127.954703,4884031000
남해군 이동면 다정리,,,,
남해군 이동면 초음리,,,,
남해군 이동면 석평리,,,,
남해군 이동면 무림리,,,,
남해군 이동면 신전리,,,,
남해군 이동면 화계리,,,,
남해군 이동면 용소리,,,,
남해군 이동면 난음리,,,,
남해군 상주면,14,34.723801,127.9854,4884032000
남해군 상주면 양아리,,,,
남해군 상주면 상주리,,,,
남해군 삼동면,14,34.830983,128.00095,4884033000
남해군 삼동면 영지리,,,,
남해군 삼동면 지족리,,,,
남해군 삼동면 금송리,,,,
남해군 삼동면 동천리,,,,
남해군 삼동면 봉화리,,,,
남해군 삼동면 물건리,,,,
남해군 미조면,14,34.71214,128.046834,4884034000
남해군 미조면 송정리,,,,
남해군 미조면 미조리,,,,
남해군 남면,14,34.771521,127.886748,4884035000
남해군 남면 당항리,,,,
남해군 남면 석교리,,,,
남해군 남면 홍현리,,,,
남해군 남면 선구리,,,,
남해군 남면 임포리,,,,
남해군 남면 평산리,,,,
남해군 남면 덕월리,,,,
남해군 남면 상가리,,,,
남해군 남면 죽전리,,,,
남해군 서면,14,34.81004,127.838201,4884036000
남해군 서면 연죽리,,,,
남해군 서면 대정리,,,,
남해군 서면 서호리,,,,
남해군 서면 서상리,,,,
남해군 서면 작장리,,,,
남해군 서면 남상리,,,,
남해군 서면 노구리,,,,
남해군 서면 중현리,,,,
남해군 서면 정포리,,,,
남해군 고현면,14,34.895616,127.874296,4884037000
남해군 고현면 이어리,,,,
남해군 고현면 대곡리,,,,
남해군 고현면 도마리,,,,
남해군 고현면 오곡리,,,,
남해군 고현면 포상리,,,,
남해군 고현면 남치리,,,,
남해군 고현면 대사리,,,,
남해군 고현면 차면리,,,,
남해군 고현면 갈화리,,,,
남해군 설천면,14,34.924872,127.913966,4884038000
남해군 설천면 비란리,,,,
남해군 설천면 진목리,,,,
남해군 설천면 문항리,,,,
남해군 설천면 금음리,,,,
남해군 설천면 남양리,,,,
남해군 설천면 문의리,,,,
남해군 설천면 노량리,,,,
남해군 설천면 덕신리,,,,
남해군 창선면,14,34.857815,128.012088,4884039000
남해군 창선면 상신리,,,,
남해군 창선면 동대리,,,,
남해군 창선면 당항리,,,,
남해군 창선면 대벽리,,,,
남해군 창선면 율도리,,,,
남해군 창선면 서대리,,,,
남해군 창선면 광천리,,,,
남해군 창선면 지족리,,,,
남해군 창선면 옥천리,,,,
남해군 창선면 당저리,,,,
남해군 창선면 상죽리,,,,
남해군 창선면 수산리,,,,
남해군 창선면 부윤리,,,,
남해군 창선면 오용리,,,,
남해군 창선면 가인리,,,,
남해군 창선면 진동리,,,,
하동군,,,,
하동군 하동읍,14,35.072108,127.745263,4885025000
하동군 하동읍 읍내리,,,,
하동군 하동읍 광평리,,,,
하동군 하동읍 비파리,,,,
하동군 하동읍 신기리,,,,
하동군 하동읍 목도리,,,,
하동군 하동읍 흥룡리,,,,
하동군 하동읍 화심리,,,,
하동군 하동읍 두곡리,,,,
하동군 화개면,14,35.188393,127.625413,4885031000
하동군 화개면 부춘리,,,,
하동군 화개면 덕은리,,,,
하동군 화개면 탑리,,,,
하동군 화개면 삼신리,,,,
하동군 화개면 정금리,,,,
하동군 화개면 운수리,,,,
하동군 화개면 용강리,,,,
하동군 화개면 범왕리,,,,
하동군 화개면 대성리,,,,
하동군 악양면,14,35.162348,127.708917,4885032000
하동군 악양면 미점리,,,,
하동군 악양면 축지리,,,,
하동군 악양면 신대리,,,,
하동군 악양면 신성리,,,,
하동군 악양면 신흥리,,,,
하동군 악양면 중대리,,,,
하동군 악양면 동매리,,,,
하동군 악양면 등촌리,,,,
하동군 악양면 매계리,,,,
하동군 악양면 정동리,,,,
하동군 악양면 정서리,,,,
하동군 악양면 입석리,,,,
하동군 악양면 봉대리,,,,
하동군 악양면 평사리,,,,
하동군 적량면,14,35.0832,127.776862,4885033000
하동군 적량면 관리,,,,
하동군 적량면 우계리,,,,
하동군 적량면 동리,,,,
하동군 적량면 서리,,,,
하동군 적량면 동산리,,,,
하동군 적량면 고절리,,,,
하동군 횡천면,14,35.109757,127.81395,4885034000
하동군 횡천면 전대리,,,,
하동군 횡천면 애치리,,,,
하동군 횡천면 여의리,,,,
하동군 횡천면 횡천리,,,,
하동군 횡천면 월평리,,,,
하동군 횡천면 남산리,,,,
하동군 횡천면 학리,,,,
하동군 고전면,14,35.022108,127.817288,4885035000
하동군 고전면 범아리,,,,
하동군 고전면 성천리,,,,
하동군 고전면 신월리,,,,
하동군 고전면 전도리,,,,
하동군 고전면 대덕리,,,,
하동군 고전면 고하리,,,,
하동군 고전면 성평리,,,,
하동군 고전면 명교리,,,,
하동군 금남면,14,34.950526,127.859088,4885036000
하동군 금남면 중평리,,,,
하동군 금남면 대치리,,,,
하동군 금남면 노량리,,,,
하동군 금남면 송문리,,,,
하동군 금남면 대송리,,,,
하동군 금남면 덕천리,,,,
하동군 금남면 진정리,,,,
하동군 금남면 계천리,,,,
하동군 금남면 대도리,,,,
하동군 진교면,14,35.030457,127.90084,4885037000
하동군 진교면 진교리,,,,
하동군 진교면 백련리,,,,
하동군 진교면 안심리,,,,
하동군 진교면 고룡리,,,,
하동군 진교면 양포리,,,,
하동군 진교면 관곡리,,,,
하동군 진교면 월운리,,,,
하동군 진교면 송원리,,,,
하동군 진교면 고이리,,,,
하동군 진교면 술상리,,,,
하동군 양보면,14,35.047313,127.845719,4885038000
하동군 양보면 운암리,,,,
하동군 양보면 장암리,,,,
하동군 양보면 감당리,,,,
하동군 양보면 우복리,,,,
하동군 양보면 통정리,,,,
하동군 양보면 박달리,,,,
하동군 양보면 지례리,,,,
하동군 북천면,14,35.11469,127.892775,4885039000
하동군 북천면 방화리,,,,
하동군 북천면 사평리,,,,
하동군 북천면 직전리,,,,
하동군 북천면 옥정리,,,,
하동군 북천면 서황리,,,,
하동군 북천면 화정리,,,,
하동군 청암면,14,35.156424,127.799538,4885040000
하동군 청암면 평촌리,,,,
하동군 청암면 명호리,,,,
하동군 청암면 중이리,,,,
하동군 청암면 상이리,,,,
하동군 청암면 묵계리,,,,
하동군 옥종면,14,35.182968,127.8795,4885041000
하동군 옥종면 청룡리,,,,
하동군 옥종면 월횡리,,,,
하동군 옥종면 두양리,,,,
하동군 옥종면 종화리,,,,
하동군 옥종면 문암리,,,,
하동군 옥종면 안계리,,,,
하동군 옥종면 병천리,,,,
하동군 옥종면 법대리,,,,
하동군 옥종면 대곡리,,,,
하동군 옥종면 북방리,,,,
하동군 옥종면 정수리,,,,
하동군 옥종면 양구리,,,,
하동군 옥종면 궁항리,,,,
하동군 옥종면 위태리,,,,
하동군 옥종면 회신리,,,,
하동군 금성면,14,34.963776,127.790225,4885042000
하동군 금성면 가덕리,,,,
하동군 금성면 궁항리,,,,
하동군 금성면 고포리,,,,
